1	0.379405
2	0.378114
3	0.375536
4	0.366484
5	0.363607
6	0.357675
7	0.356264
8	0.350003
9	0.349691
10	0.349622
11	0.348956
12	0.347742
13	0.347173
14	0.347049
15	0.346858
16	0.346718
17	0.346618
18	0.345748
19	0.342727
20	0.340392
21	0.339898
22	0.339231
23	0.338980
24	0.338450
25	0.337950
26	0.337866
27	0.337275
28	0.336712
29	0.336428
30	0.336118
31	0.336090
32	0.334753
33	0.334454
34	0.333504
35	0.333311
36	0.332686
37	0.332557
38	0.332477
39	0.332145
40	0.332086
41	0.331735
42	0.330316
43	0.330298
44	0.329520
45	0.329476
46	0.329070
47	0.328944
48	0.328136
49	0.327999
50	0.327956
51	0.327774
52	0.327699
53	0.327351
54	0.327072
55	0.326772
56	0.326676
57	0.326633
58	0.326081
59	0.325596
60	0.325265
61	0.325156
62	0.325082
63	0.324270
64	0.324002
65	0.323885
66	0.323569
67	0.323514
68	0.323269
69	0.322933
70	0.322539
71	0.322514
72	0.322475
73	0.322339
74	0.322202
75	0.322079
76	0.322004
77	0.321946
78	0.321688
79	0.321571
80	0.321036
81	0.320776
82	0.320757
83	0.320564
84	0.320469
85	0.320419
86	0.320329
87	0.320230
88	0.320207
89	0.320012
90	0.320005
91	0.319945
92	0.319887
93	0.319557
94	0.319511
95	0.319104
96	0.318975
97	0.318913
98	0.318876
99	0.318772
100	0.318714
101	0.318650
102	0.318616
103	0.318564
104	0.317836
105	0.317619
106	0.317384
107	0.317350
108	0.317202
109	0.317201
110	0.317071
111	0.316960
112	0.316821
113	0.316780
114	0.316617
115	0.316492
116	0.316374
117	0.316186
118	0.316068
119	0.315932
120	0.315849
121	0.315772
122	0.315617
123	0.315459
124	0.315303
125	0.315217
126	0.315153
127	0.315090
128	0.314791
129	0.314736
130	0.314456
131	0.314252
132	0.314247
133	0.314191
134	0.314191
135	0.314154
136	0.314120
137	0.314091
138	0.314022
139	0.314008
140	0.313961
141	0.313648
142	0.313624
143	0.313501
144	0.313314
145	0.313306
146	0.313012
147	0.312962
148	0.312819
149	0.312740
150	0.312652
151	0.312409
152	0.312188
153	0.312124
154	0.312078
155	0.311984
156	0.311873
157	0.311858
158	0.311809
159	0.311795
160	0.311646
161	0.311616
162	0.311470
163	0.311325
164	0.311298
165	0.311273
166	0.311177
167	0.311001
168	0.310995
169	0.310983
170	0.310909
171	0.310747
172	0.310703
173	0.310537
174	0.310420
175	0.310339
176	0.310064
177	0.310001
178	0.309999
179	0.309907
180	0.309883
181	0.309561
182	0.309521
183	0.309388
184	0.309317
185	0.309315
186	0.309314
187	0.309313
188	0.309302
189	0.309194
190	0.309009
191	0.308915
192	0.308830
193	0.308822
194	0.308784
195	0.308701
196	0.308580
197	0.308561
198	0.308495
199	0.308424
200	0.308397
201	0.308277
202	0.308264
203	0.308182
204	0.308121
205	0.307903
206	0.307885
207	0.307851
208	0.307836
209	0.307777
210	0.307759
211	0.307739
212	0.307638
213	0.307629
214	0.307625
215	0.307478
216	0.307471
217	0.307419
218	0.307353
219	0.307239
220	0.307172
221	0.306988
222	0.306949
223	0.306934
224	0.306911
225	0.306797
226	0.306714
227	0.306657
228	0.306457
229	0.306426
230	0.306410
231	0.306407
232	0.306383
233	0.306301
234	0.306279
235	0.306222
236	0.306184
237	0.306166
238	0.306075
239	0.306056
240	0.306031
241	0.306025
242	0.306017
243	0.305976
244	0.305905
245	0.305879
246	0.305862
247	0.305853
248	0.305792
249	0.305757
250	0.305675
251	0.305644
252	0.305618
253	0.305607
254	0.305577
255	0.305555
256	0.305524
257	0.305523
258	0.305513
259	0.305428
260	0.305405
261	0.305367
262	0.305303
263	0.305237
264	0.305233
265	0.305177
266	0.305135
267	0.305081
268	0.305073
269	0.305042
270	0.305034
271	0.305001
272	0.304990
273	0.304973
274	0.304967
275	0.304937
276	0.304927
277	0.304911
278	0.304896
279	0.304893
280	0.304869
281	0.304836
282	0.304824
283	0.304822
284	0.304822
285	0.304805
286	0.304650
287	0.304649
288	0.304641
289	0.304632
290	0.304594
291	0.304585
292	0.304583
293	0.304526
294	0.304492
295	0.304483
296	0.304456
297	0.304432
298	0.304427
299	0.304380
300	0.304351
301	0.304265
302	0.304251
303	0.304096
304	0.304018
305	0.304006
306	0.303974
307	0.303970
308	0.303905
309	0.303836
310	0.303797
311	0.303793
312	0.303776
313	0.303757
314	0.303744
315	0.303709
316	0.303374
317	0.303374
318	0.303353
319	0.303331
320	0.303330
321	0.303317
322	0.303269
323	0.303249
324	0.303190
325	0.303130
326	0.303016
327	0.302992
328	0.302924
329	0.302908
330	0.302899
331	0.302883
332	0.302873
333	0.302864
334	0.302856
335	0.302842
336	0.302807
337	0.302764
338	0.302755
339	0.302609
340	0.302577
341	0.302402
342	0.302396
343	0.302386
344	0.302333
345	0.302307
346	0.302217
347	0.302216
348	0.302211
349	0.302174
350	0.302152
351	0.302137
352	0.302115
353	0.302101
354	0.302055
355	0.302049
356	0.302036
357	0.302013
358	0.302007
359	0.302001
360	0.301982
361	0.301962
362	0.301866
363	0.301820
364	0.301807
365	0.301762
366	0.301759
367	0.301750
368	0.301690
369	0.301676
370	0.301658
371	0.301654
372	0.301654
373	0.301649
374	0.301603
375	0.301577
376	0.301490
377	0.301446
378	0.301441
379	0.301362
380	0.301359
381	0.301356
382	0.301349
383	0.301343
384	0.301332
385	0.301309
386	0.301291
387	0.301268
388	0.301258
389	0.301246
390	0.301236
391	0.301228
392	0.301225
393	0.301201
394	0.301155
395	0.301142
396	0.301099
397	0.301089
398	0.301088
399	0.301069
400	0.301035
401	0.301032
402	0.301029
403	0.301009
404	0.301007
405	0.300985
406	0.300959
407	0.300958
408	0.300913
409	0.300852
410	0.300807
411	0.300764
412	0.300758
413	0.300732
414	0.300576
415	0.300510
416	0.300505
417	0.300451
418	0.300446
419	0.300396
420	0.300363
421	0.300356
422	0.300298
423	0.300258
424	0.300257
425	0.300241
426	0.300233
427	0.300170
428	0.300160
429	0.300131
430	0.300124
431	0.300124
432	0.300120
433	0.300065
434	0.300063
435	0.300042
436	0.300006
437	0.299989
438	0.299936
439	0.299896
440	0.299869
441	0.299865
442	0.299863
443	0.299858
444	0.299857
445	0.299856
446	0.299809
447	0.299799
448	0.299749
449	0.299734
450	0.299715
451	0.299685
452	0.299657
453	0.299603
454	0.299599
455	0.299590
456	0.299578
457	0.299531
458	0.299459
459	0.299386
460	0.299364
461	0.299260
462	0.299242
463	0.299200
464	0.299167
465	0.299159
466	0.299149
467	0.299134
468	0.299116
469	0.299087
470	0.299073
471	0.299046
472	0.299025
473	0.299013
474	0.298998
475	0.298981
476	0.298972
477	0.298955
478	0.298953
479	0.298952
480	0.298938
481	0.298918
482	0.298914
483	0.298856
484	0.298823
485	0.298746
486	0.298737
487	0.298690
488	0.298677
489	0.298634
490	0.298631
491	0.298599
492	0.298567
493	0.298566
494	0.298552
495	0.298543
496	0.298530
497	0.298490
498	0.298468
499	0.298443
500	0.298442
501	0.298387
502	0.298381
503	0.298376
504	0.298348
505	0.298319
506	0.298305
507	0.298304
508	0.298299
509	0.298290
510	0.298265
511	0.298263
512	0.298254
513	0.298252
514	0.298219
515	0.298215
516	0.298168
517	0.298162
